tom123-24 , 我不管怎么定义的负质数，他说2n属于B或2n＝(-1)+(2n+1),2n属不属于B我不知道，但是或  后面明明是恒成立的，还讨论什么……
ysc-93-20 , 感谢备份，没想到错的这么睿智，还以为要花点功夫才能找出错误呢。
 , 1）准备中有设集合 A 为所有满足两个质数之和的偶数的集合。且此时质数包括正质数和负质数；但之后证明说明负质数没有定义好的，那么A也是没有定义好的，怎么可以随便用呢？可能作者想定义所有的偶数集合与大于2的偶数集合。2），得到一个新的猜想，即或，将其称为哥德巴赫猜想变式一。这里的因为所以写得很奇怪（实际上我觉得不可以这样写）。但我可以勉强理解，作者想提出一个“弱的”哥德巴赫猜想。这里有一个明显的错误（或者说奇怪的地方），因为作者设集合  为所有满足两个质数之和的偶数的集合。且此时质数只包括正质数；所以或前面的论断（即或）显然是错的。（2显然不属于B）而或后面的论断显然是对的。所以作者提出了一个trivial 的论断。3）看不下去了。这个可能是个钓鱼问题吧。新年快乐！
jiayi-wang-65 , 写paper用了修正带，字居然比我还差...具体还没仔细看，但是负质数就让我不想看了...睡觉了，明天再看
 , 我真的很难过。翻了一圈回答，都在说营销，吹牛，知乎要完。讥讽他四两拨千斤轻松骗关注，嘲笑他读书太少想的太多浅薄愚蠢。但换个角度来看这件事呢？一个高中生，已经开始学习高于高中数学的知识，开始试着探索数学世界的难题。当他因为局限性，觉得自己证明成功了。他带着欣喜，带着少年心气地发到知乎上来。从头到尾，他也只不过犯了每一个少年人都犯过的错误，他只是把世界想的简单，把自己想的复杂。一个孩子初来到世界，开始学着走路，突然觉得自己能去跑马拉松，就算天真，又为什么要嘲笑他？可世界就是这么可悲，当前辈对后辈不是鼓励，不是引导，而是讥讽嘲笑，又谈什么少年强则中国强？现在他已经销了知乎账号，但我相信他依然翻看你们的回答。一个十几岁的男孩，该如何承受这些恶意和嘲弄？他可能以后再也不敢碰数学书，不敢提哥德巴赫猜想，不敢去相信自己有数学天赋。你们因为自己的优越感，毒杀了一个少年。
chen-chen-chen-81-10 , 刨根问底的同学可以理解这三个问题，想看插科打诨直接跳到原答案。1.为什么逆反命题正确？结论为真，不管假设如何，命题恒为真。2.逻辑漏洞在哪里？假设为假，命题恒为真，结论不一定为真。例如：美女对舔狗说：男人都死绝了，我会嫁给你。该命题为真，但不能说美女嫁给舔狗是对的。3.回到原证明。如果把-1定义成质数，那么逆反命题不为真，证明错。如果把-1不定义成质数，那么假设为假，不能说明结论为真。以下为原答案：猜想：如果我妈是男的，那么哥德巴赫猜想成立，黎曼猜想成立，P=NP。证明：如果哥德巴赫猜想不成立，黎曼猜想不成立，P不等于NP，那么我妈是女的。这个逆反命题显然正确。那么证明题也正确。恭喜我证明出来哥德巴赫猜想，黎曼猜想以及P=NP。
richard-xu-25 , 感觉几个高票回答有点问题…… 这个证明的错误，并不是大家都在吐槽的“负质数”（这个底下高票都说了，定义问题），也不是用逆否命题证原命题（逆否命题为真则原命题为真，这显然是对的），更不是 @ghj123h 说的：他已经自动把从的构造条件中扔了出去，也就是他所使用的和原命题的不是一个，自然而然倒霉的-1也就跟着变成了不是质数。我认为作者始终清楚地知道他把-1算在了质数当中，所以当他说命题“若2不属于A，则-1不是质数”为真时，他的意思是该命题的前件和后件均为假，所以该命题为真命题（因为前件为假）。而按照我理解的 @ghj123h 的意思是，作者误认为前件和后件均为真，所以该命题为真命题。所以 @ghj123h 才会说出“-1也就跟着变成了不是质数”这一作者实际上并没有犯的错误。类似地 @Monsieur TRISTE 的回答说（这个逆否命题是没法证出来的，因为它的结论“-1不是负质数”与之前的假设“-1是负质数”矛盾。）也是不对的，这只不过说明了后件“-1不是负质数”为假而已，逆否命题的真假现在只不过取决于前件的真假而已。@王希 的回答我没看懂，你说的“巴拉巴拉”到底是指哪个部分？按照你写的巴拉巴拉的位置，你大概是想说“否定巴拉巴拉”是恒假命题？如果是那样的话跟我下面要说的大概是一个意思。作者真正的错误在于，命题“若2不属于A，则-1不是质数”并不是原命题的逆否命题，原命题的逆否命题是“若存在正偶数不属于A，则-1不是质数”，而这两者之间并不能直接互相推导。作者应该是看到前件中的“存在”两个字，就下意识地误以为，只要取某一个正偶数不属于A就行了，但是如果我们认真地分析一下这里面的逻辑：由于真正的逆否命题的后件为假，所以要求前件为假，才能使整个逆否命题为真，但前件如果把特称命题“存在”改写一下，其实本质上是一个析取式，也就是以“或”连接的逻辑命题：【存在正偶数不属于A 】等价于【（2不属于A）或（4不属于A）或（6不属于A）或……】（可数无穷个命题构成的析取式）也就是说“2不属于A”为假并不能推出“存在正偶数不属于A”为假。那么【命题“若2不属于A，则-1不是质数”为真】就更不能推出【真正的逆否命题“若存在正偶数不属于A，则-1不是质数”为真】。在学数理逻辑的同学用逻辑符号写一下可能更清楚，我偷懒了。
huang-guan-lin-5 , 我本来在其sorry的文章下面添加了回答，后来经过进一步回复后，他删除了所有文章，不知道是不是我造成的。在另一个问题下，我给出了错误，比很多知友举例口头说明更加清晰一些，大家可以参考。https://www.zhihu.com/question/307596943/answer/563774807
1414196197 , 不用看，虽然我也看不懂，不过可以断定，肯定是假的。大家新年快乐。这老弟估计是想出名。
reallysugar , 别的答主已经说了逻辑上的错误在哪，我来还原一下 @证明 的思路。他引入“-1”作为负质数，本质是使得2符合哥德巴赫猜想变式（）。（同时囊括了这一命题：。）为了证明弱哥猜（即原文中的哥德巴赫猜想变式），他需要证明以下逆否命题为真。若，则不是质数。注意，“-1是负质数”是人为提出的概念，因此这是一个结论恒假的命题。若要证明这一命题为真，必须证明其条件为假。到这里他的思路出现问题了。他本该证明 为假。（事实上如果该条件为真，即存在偶数  ，那他就推翻了哥猜。）但其实他做的工作其实是：若，则不是质数。是他定义负质数后的必然结果，所以产生了一个条件恒假的真命题。这一工作不存在任何意义，也无法证明上述存在命题为真。他在这里混淆了证明存在命题的方式，把“若存在”和“存在若”搞混了。 @证明 自己的专栏也提到了这一点。另外，他被“条件恒假的命题恒真”这一情况彻底搞蒙了，被自己绕了进去。同时，他定义的A以及k，只是在自身的定义里循环论证，自始至终都只是在折腾自己，没有对哥猜产生影响。实际上，为了证明上述逆否命题为真（即其条件为假），他要做的其实是证明：但这就是他弱哥猜命题的结论，又回到最初的起点。引入负质数“-1”没有对证明猜想起到任何帮助。我在初中的时候一度以为是自己手算出了海伦公式，但其实秦九韶比我早了快八百年了。人偶尔觉得自己是真理的中心是一件很正常的事，但要看清现实。（好在我的初中数学老师只靠一次罚站就让我看清了现实）希望能维持这份热情用到正确的方向，踏实学习，那愿你前程远大。完。
wang-feng-xian-90 , 纵你歧途直走天尽头再回首羞看当年黄口想想我高中时也有差不多的时候，只不过第二天就发现自己错了，满满都是回忆。
 , 本人证明出了 P=NP，将于 2020 年 1 月 1 日在知乎上公开发表，欢迎各位观看和指出问题。大家可以关注我一下，2020 年 1 月 1 日零点准时发表。
ffout , 认真地回答一下。我看到第一处错误就停了。他的第一个“命题”是正确的，因为-1不是质数，命题虚真。令“负质数”为-1，可以由“变式1”推出命题但是命题推不回变式1（至少不显然）变式1：2n可表为两质数和或2n+1为质数我认为他能证出这个变式就是神仙了。充要不分，是非颠倒，谢罪（
li-duan-tong , 说到正质数，我就想到了正数。说到正数，我就想到了负数。说到负数，我就想到了负质数。新的二零一九年里，“我”将继续表演证明“歌德巴赫”猜想，正负两开花，希望大家多多支持。
 , emmm，怎么说呢，一大早起来发现 @证明 已经把论文删了，然后一脸懵逼，虽然知道大概是个笑话，然后以下是他的道歉？刚刚，我删掉了所有的文章，曾经我一度觉得自己证明出了这一猜想。也许那仅仅是一个笑话。在此，我先向大家说一声抱歉。作为一个河北男人，我没有理由退缩。我也真诚地希望大家可以原谅我的过失。我从未炒作骗关注。因为在我第一次提出问题的时候只有二十多个答客。一个下午便成为了热搜。我不确定自己的证明是否正确。所以我选择了1月1日。在这些日子里我还能再看看我的证明，也许我真的需要静一静。最后，再一次向大家说一句，抱歉。编辑于 2018-12-31著作权归作者所有这里槽点有点多啊，你说你选择1.1发布那一纸论文是因为你不知道自己的证明是否正确？你不确定自己的证明是否正确就提前出来宣告天下说自己已经证明了歌猜？然后自称河北男人，虽然高中生也有成年人，但这么自称为男人的总觉得有点怪，而高中生这身份似乎是之前那个老师的段子里的，所以实际上可能根本不是什么高中生？
1414196197 , 不用看，虽然我也看不懂，不过可以断定，肯定是假的。大家新年快乐。这老弟估计是想出名。
 , 这是有多少nc只是因为怕打脸而选择了挺这个傻孩子这怕不是更打脸了吧
edward-xu-35 , 奇文共赏-我证明了哥猜！本人深受"证明"天才般思路的启发，觉得此证明思路还可以进一步简化和推广。Step 1: 哥猜变式-"任意正整数n，要么哥猜成立要么哥猜不成立"(原变式-n符合哥猜或"一个显然结论")该变式显然为真Step 2: 因为如果哥猜成立，哥猜不能不成立(原过程-狗屁不通写不出来，你能把6k+2写成6k+3-1是废话，但是这跟它能不能变式成哥猜形式有关系么？)Step 3: 所以根据变式，哥猜只能成立QED.显然，该证明可以推广到任何定理的证明那么克雷研究所你那几个题还有几个没做出来的可以把奖金准备准备打到我卡上了*:ﾟ*｡⋆(*´◡`)经过我多年的研究才使我领会了这种精辟的证明思路，这不禁使我想到了当年唐三藏西天取经的艰难困苦，历经九九八十一难终于功德圆满，今年下半年……开机……希望……大家2019两开花！
davidsteff , 用虚空假设证未知定理，天下奇才也！此等外星文明式的数学论证方法与工具，不是我辈可以妄议。建议立即录取。-------------------------------------------------“有借有还，再借不难”，第一句就表明该生深谙中华传统玄式科学的大厦体系，弘扬了中华文化。若-1是唯一质数，则对n∈N+，存在2n∈A的逆否命题是：若n∈N+，2n∉A，则-1不是质数。形成永动，无可挑剔，让-1处于既是质数，又不是质数的叠加态中，形成测不准的情况。综述：对负质数有开创性贡献，并发明素数测不准原理，可推广到永动机中。建议和用太极八卦证引力波的诺贝尔哥同时录取！并由靳东颁奖。祝该生在相对论的证伪上更进一步。
chang-ge-yi-yun-jin , 没有理论依据？没关系，我们自己造。。。
bu-zhi-dao-85-19-53 , 我觉得这件事要这么看。该高中生在新年第一天，就提出了负质数概念，随后提出了三个猜想，并用这三个猜想最终证明了哥德巴赫猜想。我原以为，你自称证明哥猜，来到阵前必有高论，谁料你竟说出如此粗鄙之语。能不能保送清北我不知道，但是赶紧努力一把，兴许还能考个本科。
ysc-93-20 , 感谢备份，没想到错的这么睿智，还以为要花点功夫才能找出错误呢。
chang-ge-yi-yun-jin , 没有理论依据？没关系，我们自己造。。。
pai-da-wei-82 , 夏虫不可语冰，这几天关于哥德巴赫猜想的问题真的是把知乎网友的智商按在地上来回摩擦，竟然还有要对这个证明指出错误的提问也上了热搜。不知道说什么好，给大家拜个早年吧！我怕三十晚上的祝福太多，你会看不到我的问候，我怕初一的鞭炮太吵，你会听不到我的祝福，我怕初二的菜肴太香，你会看不到我的短信，所以选择现在给你送来新年祝福，祝您新春愉快，万事如意！希望2019年哥德巴赫猜想能够继续建立一个正能量形象，高斯，欧拉，牛顿，黎曼四开花，弘扬people science数学文化，希望大家多多关注。
freedom-33-9-19 , 他起码数学比我好 我高中数学都不及格    更别说啥猜想了
reallysugar , 别的答主已经说了逻辑上的错误在哪，我来还原一下 @证明 的思路。他引入“-1”作为负质数，本质是使得2符合哥德巴赫猜想变式（）。（同时囊括了这一命题：。）为了证明弱哥猜（即原文中的哥德巴赫猜想变式），他需要证明以下逆否命题为真。若，则不是质数。注意，“-1是负质数”是人为提出的概念，因此这是一个结论恒假的命题。若要证明这一命题为真，必须证明其条件为假。到这里他的思路出现问题了。他本该证明 为假。（事实上如果该条件为真，即存在偶数  ，那他就推翻了哥猜。）但其实他做的工作其实是：若，则不是质数。是他定义负质数后的必然结果，所以产生了一个条件恒假的真命题。这一工作不存在任何意义，也无法证明上述存在命题为真。他在这里混淆了证明存在命题的方式，把“若存在”和“存在若”搞混了。 @证明 自己的专栏也提到了这一点。另外，他被“条件恒假的命题恒真”这一情况彻底搞蒙了，被自己绕了进去。同时，他定义的A以及k，只是在自身的定义里循环论证，自始至终都只是在折腾自己，没有对哥猜产生影响。实际上，为了证明上述逆否命题为真（即其条件为假），他要做的其实是证明：但这就是他弱哥猜命题的结论，又回到最初的起点。引入负质数“-1”没有对证明猜想起到任何帮助。我在初中的时候一度以为是自己手算出了海伦公式，但其实秦九韶比我早了快八百年了。人偶尔觉得自己是真理的中心是一件很正常的事，但要看清现实。（好在我的初中数学老师只靠一次罚站就让我看清了现实）希望能维持这份热情用到正确的方向，踏实学习，那愿你前程远大。完。
li-lei-up , 大部分民科的问题都是：思而不学！
shang-sheng-xing-40 , 请问什么是负质数？好吧，假设这是一种新定义，既然定义了负质数，但2k+1也不是质数的表达，是奇数，况且有了负质数，1也不是素数。然后，哎呀，也不能有负质数这种东西啊。质数的定义决定了不会有负质数。而且如果照作者的说法，4还等于7-3呢，这完全是作者自己定义的，而且又讲不通。我才疏学浅，实在不知道该怎么证明作者是错的。服了。
yimo-lu-cha-qing-xiang , 曾经看到的一个答案一语成箴……“陈景润证明1+2用了18页，我怕你1月1号发出来的证明就4页不到。到时候知乎又添新梗:知乎，一页纸分享你的学术。”孩子，安安心心踏踏实实学习吧，说不定在数学界摸爬滚打50年后，你真的可能有进展。
 , 我真的很难过。翻了一圈回答，都在说营销，吹牛，知乎要完。讥讽他四两拨千斤轻松骗关注，嘲笑他读书太少想的太多浅薄愚蠢。但换个角度来看这件事呢？一个高中生，已经开始学习高于高中数学的知识，开始试着探索数学世界的难题。当他因为局限性，觉得自己证明成功了。他带着欣喜，带着少年心气地发到知乎上来。从头到尾，他也只不过犯了每一个少年人都犯过的错误，他只是把世界想的简单，把自己想的复杂。一个孩子初来到世界，开始学着走路，突然觉得自己能去跑马拉松，就算天真，又为什么要嘲笑他？可世界就是这么可悲，当前辈对后辈不是鼓励，不是引导，而是讥讽嘲笑，又谈什么少年强则中国强？现在他已经销了知乎账号，但我相信他依然翻看你们的回答。一个十几岁的男孩，该如何承受这些恶意和嘲弄？他可能以后再也不敢碰数学书，不敢提哥德巴赫猜想，不敢去相信自己有数学天赋。你们因为自己的优越感，毒杀了一个少年。
 , 本人证明出了 P=NP，将于 2020 年 1 月 1 日在知乎上公开发表，欢迎各位观看和指出问题。大家可以关注我一下，2020 年 1 月 1 日零点准时发表。
xin-sui-feng-fei-17 , 不知所云，定义负质数这个就先不说了。但既然用了负质数，那就得给出严格定义，说清楚什么是负质数。然而在没有定义的情况下，直接由-1为负质数反证出-1不是负质数，完全不知所云。更新：看到那名高中生已经删除了所有文章并且销号了，想必也已经知道错在哪儿了，希望大家也不用过多嘲讽了。毕竟大部分人都幻想过解决大问题拿菲尔兹奖诺贝尔奖走向人生巅峰，作为高中生，对科研以及学科前沿没有概念也是完全可以理解的。
fu-bing-bing-57-61 , 我晕，跑到另一个问题回答了，才发现大家都在这里。我来给更多吃瓜群众讲讲吧。错误真的挺小学生的，然后这位老弟用唯一的高中知识——命题与逆否命题绕了一圈，把黑的说成白的。当然还用错了，不知道是不是故意的。以下详细说明：关于所谓“歌德巴赫猜想变式1”（他先定义-1为质数）命题：若-1是质数，则∀n∈N+，2n∈A正确逆否命题：若-1是质数，若∃2n∉A，则n∉N+他所谓的逆否：若∃n∈N+，2n∉A，则-1不是质数重点：他找到了2n=2，2∉A，所以说-1不是质数，所以原命题成立！（下面且不说很容易就看出2=-1+3，明显是属于A）喂！-1是质数不是你的定义吗？怎么把定义推翻了？？而且！你找的难道不是你命题的反例？？你都说了n=1命题不成立，怎么又真命题了？后面几页全是这个思路，同理易知显然错误。告诫这位同学，在你现在的学习阶段，命题如果通过冥想证不出来，就别指望绕一绕逆否就能证出来。另外，如果你真不是故意的，建议考虑理转文。最后，举报你了 @证明 。不是因为你数学不够好，也不是因为你妄想证哥猜，有梦想不是坏事。问题是你证明出了一堆显而易见的错误，显然：1. 你数学本身不好；2. 你没有给老师、同学检查过。那你就来网络上消费大众？只能说这件事你的本心就是值得批判的。举报不是恶意，只是希望你能借此认真审视一下自己，脚踏实地地前行。
shen-lei-31 , 若5=5，则对于所有的正数n n-10＞0逆否命题 若存在正数n 使得n-10＜0 则 5！=5已知1-10小于0 所以5！=5 又因为逆否命题 所以5=5  我证明了数学具有二象性 哈哈哈哈哈哈哈
zhao-dong-19-70 , 高中生、哥德巴赫猜想、清华北大，这几个热词连在一起居然就火了。不得不说看热闹的心态跟知乎内部营销都很牛皮。问题都这么娱乐大众了 
 , 我真的很难过。翻了一圈回答，都在说营销，吹牛，知乎要完。讥讽他四两拨千斤轻松骗关注，嘲笑他读书太少想的太多浅薄愚蠢。但换个角度来看这件事呢？一个高中生，已经开始学习高于高中数学的知识，开始试着探索数学世界的难题。当他因为局限性，觉得自己证明成功了。他带着欣喜，带着少年心气地发到知乎上来。从头到尾，他也只不过犯了每一个少年人都犯过的错误，他只是把世界想的简单，把自己想的复杂。一个孩子初来到世界，开始学着走路，突然觉得自己能去跑马拉松，就算天真，又为什么要嘲笑他？可世界就是这么可悲，当前辈对后辈不是鼓励，不是引导，而是讥讽嘲笑，又谈什么少年强则中国强？现在他已经销了知乎账号，但我相信他依然翻看你们的回答。一个十几岁的男孩，该如何承受这些恶意和嘲弄？他可能以后再也不敢碰数学书，不敢提哥德巴赫猜想，不敢去相信自己有数学天赋。你们因为自己的优越感，毒杀了一个少年。
sheng-fan-jin-yi , 说句真心话。这位证明哥猜的学生，不是简简单单道歉消号就是完结的。我相信他不是营销。可他让大家都关注自己，就是营销。推销自己也是一种营销啊。一波一波的写文章，还提问能不能上清北。这就是营销！关注他的人，有真的希望看见奇迹的，也有看他出丑的，更多是看瓜的。但无论怎么样，他都调动起了这么多人的积极性。如果只是想发布一个证明，根本没必要提前宣传，也没必要要大家关注自己。如果证明的有价值，新年第一天，发布一下，艾特十几个数学领域大V，效果是一样的。如果没有价值，那也不会起什么波澜。文章一删除，也省的销号了。现在，一手弄出来的闹剧，拍拍屁股就想走。说难听点，这个社会没他想的那么好混。做人不能只管杀不管埋。自己弄出来的闹剧，自己应该善后。这次官方也是出尽洋相，一月一号发布证明，给贴一个疑似事实错误的狗头膏药，文章下面的广告依旧是贴的飞起。我知道商业网站要赚钱，我也知道普通网友要装逼。这些都是刚需。但是，现在拍拍屁股走了，真当我们是猴？天天引导各种各样的人，把网站的堕落往情感问题上引导，把我们这些实实在在说情感问题的人钉在耻辱柱上。但是《之乎者也》说的是情感问题，live开的大多也是情感问题，值乎上走的更情感问题。赚钱的时候我们是狗，都开始有人装哥猜的逼了，我们还是狗？这样的博出位都不管，说真的，这样的博出位比露肉爆照对网站的伤害高万倍！真的是和证明的头像一样，一只咧嘴笑的猩猩。事情洒脱到这样，冲kpi绩效考核的员工笑了，证明本人笑了，一群不关心网站生死，被劣质广告吸引过来的新用户笑了。所有在乎网站的人，都被耍了。
1414196197 , 不用看，虽然我也看不懂，不过可以断定，肯定是假的。大家新年快乐。这老弟估计是想出名。
 , 我想到我高一的时候技术风骚信心满满地参加了全省第一届教育部的网站制作大赛，学校说连军训都可以不去给了十几天假期在家里做，主题是数字教育，我愣是听成素质教育...各种眼花缭乱的交互和设计最后初赛都没进去，看着决赛那几个垃圾设计我还觉得有黑幕，直到几天之后我妈发现了，连连骂我连题目都不看清楚。我想这就和这个证明基本一样。自己风骚的做完的东西，能不能再回过头看一遍？认真看一遍不就知道自己错了吗？真男人还是得回头的，不然怎么知道真的把坏人炸死了呢？
zhang-yao-nan-1 , 好想说一句“实名反对所有回答”啊（雾）但是确实很失望。这个问题下还稍微好一点，之前的问题下攻击“负质数”的、说是假设猪有翅膀所以猪会飞的看得更加尴尬。【更正：看到了一个似乎正确的回答，虽然说得不太清楚 高中生对哥德巴赫猜想的证明有哪些错误？】这位高中生确实写得很不规范，但理解他真正想说什么并找出错误，应该也没那么困难吧。（主要引起误会的应该就是“若-1是质数...”那个地方吧）下文是我的回答：无名：为什么知乎用户“证明”关于哥德巴赫猜想的证明是错误的他真正的错误在于混淆了和举个例子就是，“存在一只猫，它是橘猫”推出“我有猫”显然是假命题存在一只猫，“它是橘猫”能推出“我有猫”却是个真命题——找只英短就可以了，反正假前提可以推出任何结论。“把-1归入质数”并不是不行：令广义质数集合,以及对应的“若..则1不是质数”也并不一定自带矛盾：原命题对于某一广义质数集合  及其对应的广义质数和集合 ，若 ，则 逆否命题对于某一广义质数集合及其对应的广义质数和集合，若, 则这个命题也真能推出他的变式一，原命题中带入就能得到。唯一的问题在于他真没证出来（废话当然证不出来），后面对逆否命题的证明是错误的，找了只英短就想证明我有猫。并不是循环论证那么简单，Not even wrong的评价在这里也并不太适用事前不少人无脑支持，事后群魔乱舞，一个中二高中生的两三页胡言乱语，或成为知乎真实平均数学水平的试金石。（其实我觉得这位高中生的数学水平再怎么还是比某自称高考数学72分的答主高不少的）
tetradecane , 负质数不是原罪，变式一显然成立。第一页前一大半废话可以不看。因为6k+2=(-1)+(6k+3)不符合偶数=质数+质数√，所以6k+2≠(-1)+(6k+3)。。。高级开花操作！他倒是成功证明了：如果2≠3-1，那么哥猜成立！“证明”备份里面，哥猜变式一被改了，成不成立我就不知道了。我这篇回答是针对原证明过程的。这里的变式一显然成立，右边是个恒等式（所以上半部分证明变式一的过程我根本都没看，也没挑错）。如果要从变式一推出哥猜，只能否定恒等式，这是不可能的。
wang-yu-yan-24 , 看到那份证明前，我本以为我这种数学渣渣，尤其是从没学过数论的渣渣，要批判一下那位同学的证明还需要提高一些知识水平，没想到证明第一段就看出错误了……上面答案讲得都很清楚了。他定义-1为负质数，就权当他这么定义了。可是他在定义-1为负质数的情况下，通过逆否命题推导出-1不是质数，又通过肯定-1的确不是质数，推出这个逆否命题是正确的，又推出原命题也是正确的，-1的确是质数？？这跟定义的关系都不大，属于逻辑方面的错误了……
